ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_SOCIAL_CANDIDATO,DS_SITUACAO_CANDIDATURA,TP_AGREMIACAO,SG_PARTIDO,NM_PARTIDO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,ANO_NASCIMENTO,IDADE
2016,SALVADOR,VEREADOR,25001,LILIA NUNES DE AMORIM,LILIA AMORIM,#NULO#,APTO,COLIGAÇÃO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000000986,AMOR POR SALVADOR,DEM / PRB / PMB,PB,1966-08-19,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,VETERINÁRIO,SUPLENTE,1966,50
2016,SALVADOR,VEREADOR,19091,ALDEN JOSE LAZARO DA SILVA,CAPITÃO ALDEN,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1980-04-19,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,POLICIAL MILITAR,SUPLENTE,1980,36
2016,SALVADOR,VEREADOR,11800,LÁZARO DOS REIS MEIRELES,IRMÃO LÁZARO MEIRELES,#NULO#,APTO,COLIGAÇÃO,PP,PARTIDO PROGRESSISTA,#NULO#,#NULO#,#NULO#,50000001063,SALVADOR MERECE MAIS,PR / PP,BA,1960-01-05,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,OUTROS,NÃO ELEITO,1960,56
2016,SALVADOR,VEREADOR,28028,EDILSON OLIVEIRA DA SILVA,CHIQUINHO,#NULO#,APTO,PARTIDO ISOLADO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000002155,PARTIDO ISOLADO,PRTB,SP,1964-08-30,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,ARTISTA PLÁSTICO E ASSEMELHADOS,NÃO ELEITO,1964,52
2016,SALVADOR,VEREADOR,15666,ALFREDO MACEDO MANGUEIRA,ALFREDO MANGUEIRA,#NULO#,APTO,COLIGAÇÃO,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000000869,SALVADOR NO CAMINHO CERTO,PMDB / PSDC,BA,1948-12-20,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,EMPRESÁRIO,ELEITO POR QP,1948,68
2016,SALVADOR,VEREADOR,20231,RICARDO ALEXANDRE DOS SANTOS FERREIRA,RICARDO SANTOS,#NULO#,APTO,PARTIDO ISOLADO,PSC,PARTIDO SOCIAL CRISTÃO,#NULO#,#NULO#,#NULO#,50000001047,PARTIDO ISOLADO,PSC,BA,1980-09-25,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPLENTE,1980,36
2016,SALVADOR,VEREADOR,45113,JAIRO VALVERDE NASCIMENTO,VALVERDE,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000000340,PARTIDO ISOLADO,PSDB,BA,1957-05-28,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPLENTE,1957,59
2016,SALVADOR,VEREADOR,27931,BRIVALDO VIANA MACIEL,BRIVA MACIEL,#NULO#,APTO,COLIGAÇÃO,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NULO#,#NULO#,#NULO#,50000000869,SALVADOR NO CAMINHO CERTO,PMDB / PSDC,PE,1961-05-09,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,SUPLENTE,1961,55
2016,SALVADOR,VEREADOR,40000,LUCIANA SOUZA CRUZ SILVA,LUCIANA CRUZ,#NULO#,APTO,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000001767,PARTIDO ISOLADO,PSB,BA,1970-04-11,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,OUTROS,SUPLENTE,1970,46
2016,SALVADOR,VEREADOR,27123,DIOGO ALVES SOARES,DIOGO ALVES SOARES,#NULO#,APTO,COLIGAÇÃO,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NULO#,#NULO#,#NULO#,50000000869,SALVADOR NO CAMINHO CERTO,PMDB / PSDC,BA,1951-03-15,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,SUPLENTE,1951,65
2016,SALVADOR,VEREADOR,40111,EDSON NASCIMENTO SANTOS,EDSON CABEÇA,#NULO#,APTO,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000001767,PARTIDO ISOLADO,PSB,BA,1969-01-02,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1969,47
2016,SALVADOR,VEREADOR,10123,LUIZ CARLOS DE SOUZA,LUIZ CARLOS,#NULO#,APTO,COLIGAÇÃO,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000000986,AMOR POR SALVADOR,DEM / PRB / PMB,PE,1972-04-20,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,ELEITO POR QP,1972,44
2016,SALVADOR,VEREADOR,65123,EVERALDO AUGUSTO DA SILVA,EVERALDO AUGUSTO,#NULO#,APTO,COLIGAÇÃO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000002073,"AVANÇA, SALVADOR!",PC do B / PSD / PT,BA,1958-10-16,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,BANCÁRIO E ECONOMIÁRIO,SUPLENTE,1958,58
2016,SALVADOR,VEREADOR,45700,ATANAZIO JULIO DOS SANTOS,ATANAZIO JULIO,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000000340,PARTIDO ISOLADO,PSDB,BA,1949-05-02,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,SUPLENTE,1949,67
2016,SALVADOR,VEREADOR,90100,ADELSON SOUZA SANTOS,ADELSON SOUZA,#NULO#,APTO,COLIGAÇÃO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,#NULO#,#NULO#,#NULO#,50000002607,AGORA É O NOVO,PDT / PROS / PSL,BA,1970-12-29,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,PUBLICITÁRIO,SUPLENTE,1970,46
2016,SALVADOR,VEREADOR,18236,GIOVANE SANTANA,GIOVANE TAXISTA,#NULO#,APTO,COLIGAÇÃO,REDE,REDE SUSTENTABILIDADE,#NULO#,#NULO#,#NULO#,50000001670,AGORA É COM A GENTE,PSOL / REDE,BA,1965-09-25,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,TAXISTA,SUPLENTE,1965,51
2016,SALVADOR,VEREADOR,12222,CESAR JOÃO MARTINS PERCO,CESINHA,#NULO#,APTO,COLIGAÇÃO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NULO#,#NULO#,#NULO#,50000002607,AGORA É O NOVO,PDT / PROS / PSL,BA,1958-06-23,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,OUTROS,SUPLENTE,1958,58
2016,SALVADOR,VEREADOR,19023,CELIA JANAINA LOPES RIOS,JANAINA RIOS,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1972-06-23,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,1972,44
2016,SALVADOR,VEREADOR,19019,ANTONIO CAROLINO ARAUJO FILHO,TOINHO CAROLINO,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1965-01-24,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,VEREADOR,ELEITO POR QP,1965,51
2016,SALVADOR,VEREADOR,22888,ALEX OZAWA OKAMOTO,CHINA OKAMOTO,#NULO#,APTO,COLIGAÇÃO,PR,PARTIDO DA REPÚBLICA,#NULO#,#NULO#,#NULO#,50000001063,SALVADOR MERECE MAIS,PR / PP,BA,1984-12-05,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),AMARELA,ADMINISTRADOR,NÃO ELEITO,1984,32
2016,SALVADOR,VEREADOR,23300,CLAUDIO EMANUEL ABDALA DE SANTANA,CLAUDIO ABDALA,#NULO#,APTO,COLIGAÇÃO,PPS,PARTIDO POPULAR SOCIALISTA,#NULO#,#NULO#,#NULO#,50000001645,Decência e Trabalho,PTB / PPS,BA,1966-08-27,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,SUPLENTE,1966,50
2016,SALVADOR,VEREADOR,11622,ARIVALDO RAMOS ALBUQUERQUE,ARIVALDO RAMOS,#NULO#,APTO,COLIGAÇÃO,PP,PARTIDO PROGRESSISTA,#NULO#,#NULO#,#NULO#,50000001063,SALVADOR MERECE MAIS,PR / PP,BA,1940-07-02,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,1940,76
2016,SALVADOR,VEREADOR,77324,EDMAR ROCHA SILVA,MAZINHO RIFAS,#NULO#,APTO,COLIGAÇÃO,SD,SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000001055,SALVADOR SOLIDÁRIO E SUSTENTÁVEL,SD / PV,BA,1983-02-18,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,COMERCIANTE,SUPLENTE,1983,33
2016,SALVADOR,VEREADOR,22222,JOÃO HENRIQUE DE BARRADAS CARNEIRO,JOÃO HENRIQUE,#NULO#,APTO,COLIGAÇÃO,PR,PARTIDO DA REPÚBLICA,#NULO#,#NULO#,#NULO#,50000001063,SALVADOR MERECE MAIS,PR / PP,BA,1959-06-19,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,OUTROS,NÃO ELEITO,1959,57
2016,SALVADOR,VEREADOR,51300,MÁRCIO LUIZ RIBEIRO BOMFIM,MÁRCIO RIBEIRO,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1984-07-25,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1984,32
2016,SALVADOR,VEREADOR,51111,EDNA PORTO DE OLIVEIRA,PRÓ EDNA PORTO,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1951-10-19,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO CIVIL APOSENTADO,SUPLENTE,1951,65
2016,SALVADOR,VEREADOR,25999,JONATAS NUNES LOPES,PASTOR JÔNATAS,#NULO#,APTO,COLIGAÇÃO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000000986,AMOR POR SALVADOR,DEM / PRB / PMB,BA,1949-01-15,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPLENTE,1949,67
2016,SALVADOR,VEREADOR,55888,IRACEMA MARIA DE BRITO SILVA,IRACEMA BRITO,#NULO#,APTO,COLIGAÇÃO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,#NULO#,#NULO#,#NULO#,50000002073,"AVANÇA, SALVADOR!",PC do B / PSD / PT,BA,1947-10-19,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),SUPLENTE,1947,69
2016,SALVADOR,VEREADOR,23222,EDNALDO SOARES ALCÂNTARA,TOM,#NULO#,APTO,COLIGAÇÃO,PPS,PARTIDO POPULAR SOCIALISTA,#NULO#,#NULO#,#NULO#,50000001645,Decência e Trabalho,PTB / PPS,BA,1966-07-11,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,MOTORISTA PARTICULAR,SUPLENTE,1966,50
2016,SALVADOR,VEREADOR,45777,LUIZ PAULO JORGE DE OLIVEIRA,LUIZ PAULO,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000000340,PARTIDO ISOLADO,PSDB,BA,1980-04-11,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,ADMINISTRADOR,SUPLENTE,1980,36
2016,SALVADOR,VEREADOR,25234,REINALDO BRAGA QUEIROZ,REINALDO BRAGA,#NULO#,APTO,COLIGAÇÃO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000000986,AMOR POR SALVADOR,DEM / PRB / PMB,BA,1948-02-19,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,MÉDICO,SUPLENTE,1948,68
2016,SALVADOR,VEREADOR,77005,PATRUSKA ROCHA BARREIRO,PATRUSKA BARREIRO,#NULO#,APTO,COLIGAÇÃO,SD,SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000001055,SALVADOR SOLIDÁRIO E SUSTENTÁVEL,SD / PV,BA,1977-04-25,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,SUPLENTE,1977,39
2016,SALVADOR,VEREADOR,19888,FLAVIO ALEXANDRE DA SILVA FILHO,BINHA DO BAHIA,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1960-05-21,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,MECÂNICO DE MANUTENÇÃO,SUPLENTE,1960,56
2016,SALVADOR,VEREADOR,22200,MANOEL LIBERATO NERI,LIBERATO CATIGORIA,#NULO#,APTO,COLIGAÇÃO,PR,PARTIDO DA REPÚBLICA,#NULO#,#NULO#,#NULO#,50000001063,SALVADOR MERECE MAIS,PR / PP,BA,1952-05-18,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,1952,64
2016,SALVADOR,VEREADOR,51007,ANTONIO SANTOS DO NASCIMENTO,NASCIMENTO,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1962-07-04,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,REPRESENTANTE COMERCIAL,SUPLENTE,1962,54
2016,SALVADOR,VEREADOR,19321,ERIC ALVES SILVA PEREIRA,ERIC PEREIRA,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1989-09-29,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,EMPRESÁRIO,SUPLENTE,1989,27
2016,SALVADOR,VEREADOR,51057,SILVIO BALBINO DO NASCIMENTO,IRMÃO SILVIO BALBINO,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1959-11-02,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1959,57
2016,SALVADOR,VEREADOR,31171,NEUSA MARIA DOS SANTOS,NEUSINHA DE PIRAJÁ,#NULO#,APTO,COLIGAÇÃO,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000002074,PRA FRENTE SALVADOR,PHS / PT do B,BA,1949-06-29,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,1949,67
2016,SALVADOR,VEREADOR,90123,ROQUELINA DE FREITAS PEREIRA BONFIM,ROQUELINA FREITAS,#NULO#,APTO,COLIGAÇÃO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,#NULO#,#NULO#,#NULO#,50000002607,AGORA É O NOVO,PDT / PROS / PSL,BA,1970-08-12,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,PROFESSOR DE ENSINO FUNDAMENTAL,SUPLENTE,1970,46
2016,SALVADOR,VEREADOR,19011,CARLOS EDUARDO SILVA DE JESUS,UGA UGA,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1979-11-06,MASCULINO,LÊ E ESCREVE,SOLTEIRO(A),PARDA,COMERCIANTE,SUPLENTE,1979,37
2016,SALVADOR,VEREADOR,10333,CARLOS SENA CONCEIÇÃO,CARLOS MINGAU,#NULO#,APTO,COLIGAÇÃO,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000000986,AMOR POR SALVADOR,DEM / PRB / PMB,BA,1969-10-15,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,COMERCIANTE,SUPLENTE,1969,47
2016,SALVADOR,VEREADOR,51321,FLAVIO BATISTA DOS ANJOS,FLÁVIO COMUNIDADE,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1981-02-18,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,OUTROS,SUPLENTE,1981,35
2016,SALVADOR,VEREADOR,19276,DIANA OLIVEIRA AZEVEDO DOS SANTOS,DIANA AZEVEDO,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1978-06-27,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,"TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",SUPLENTE,1978,38
2016,SALVADOR,VEREADOR,36333,FABIANO LIMA CALDAS,IRMAO FABIANO,#NULO#,APTO,PARTIDO ISOLADO,PTC,PARTIDO TRABALHISTA CRISTÃO,#NULO#,#NULO#,#NULO#,50000001834,PARTIDO ISOLADO,PTC,BA,1982-06-22,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,ADMINISTRADOR,NÃO ELEITO,1982,34
2016,SALVADOR,VEREADOR,40227,VANDETE SANTOS REIS,VANDETE REIS,#NULO#,APTO,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000001767,PARTIDO ISOLADO,PSB,BA,1955-04-12,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1955,61
2016,SALVADOR,VEREADOR,51001,ROBERTO CORDEIRO DE SOUSA,ROBERTO CORDEIRO,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1970-03-28,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,CANTOR E COMPOSITOR,SUPLENTE,1970,46
2016,SALVADOR,VEREADOR,65677,ROSANGELA PEREIRA DA PURIFICAÇÃO,ROSA SHOW,#NULO#,APTO,COLIGAÇÃO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000002073,"AVANÇA, SALVADOR!",PC do B / PSD / PT,BA,1972-02-20,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,CABELEIREIRO E BARBEIRO,SUPLENTE,1972,44
2016,SALVADOR,VEREADOR,19191,CARLOS ALBERTO QUEIROZ DO NASCIMENTO,BEBETO PIATÃ,#NULO#,APTO,PARTIDO ISOLADO,PTN,PARTIDO TRABALHISTA NACIONAL,#NULO#,#NULO#,#NULO#,50000001056,PARTIDO ISOLADO,PTN,BA,1971-09-25,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1971,45
2016,SALVADOR,VICE-PREFEITO,28,ANTONIO GOMES DE ANDRADE NETO,ANTONIO NETO,#NULO#,APTO,PARTIDO ISOLADO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000002155,PARTIDO ISOLADO,PRTB,RJ,1958-12-08,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,1958,58
2016,SALVADOR,VEREADOR,40222,ROBERTO JORGE SANTOS LEÃO,ROBERTO LEÃO,#NULO#,APTO,PARTIDO ISOLADO,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000001767,PARTIDO ISOLADO,PSB,BA,1958-07-11,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",SUPLENTE,1958,58
2016,SALVADOR,VEREADOR,51333,UBIRATAN OLIVEIRA DA SILVA,UBIRATAN OLIVEIRA,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,#NULO#,#NULO#,#NULO#,50000001652,PARTIDO ISOLADO,PATRIOTA,BA,1967-05-25,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1967,49
2016,SALVADOR,VEREADOR,31877,HELIO BOMFIM VALADARES SANTOS,SARGENTO VALADARES,#NULO#,APTO,COLIGAÇÃO,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000002074,PRA FRENTE SALVADOR,PHS / PT do B,BA,1960-12-29,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,1960,56
2016,SALVADOR,VEREADOR,31333,JOAO MARIO BRITO DA COSTA,MARINHO,#NULO#,APTO,COLIGAÇÃO,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000002074,PRA FRENTE SALVADOR,PHS / PT do B,BA,1986-07-21,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,SUPLENTE,1986,30
2016,SALVADOR,VEREADOR,20003,INÁCIA CONCEIÇÃO SANTOS,YNÁCIA SANTOS,#NULO#,APTO,PARTIDO ISOLADO,PSC,PARTIDO SOCIAL CRISTÃO,#NULO#,#NULO#,#NULO#,50000001047,PARTIDO ISOLADO,PSC,BA,1979-05-25,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1979,37
2016,SALVADOR,VEREADOR,50006,ANTONIA CATIA PASSOS JESUS,ANTONIA,#NULO#,APTO,COLIGAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NULO#,#NULO#,#NULO#,50000001670,AGORA É COM A GENTE,PSOL / REDE,BA,1971-06-13,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1971,45
2016,SALVADOR,VEREADOR,54321,CLAUDIA BATISTA OLIVEIRA,CLAUDIA OLIVEIRA,#NULO#,APTO,PARTIDO ISOLADO,PPL,PARTIDO PÁTRIA LIVRE,#NULO#,#NULO#,#NULO#,50000002526,PARTIDO ISOLADO,PPL,BA,1969-10-12,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,ADMINISTRADOR,NÃO ELEITO,1969,47
2016,SALVADOR,VEREADOR,15020,TALITA SANTOS DE OLIVEIRA,TALITA OLIVEIRA,#NULO#,APTO,COLIGAÇÃO,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000000869,SALVADOR NO CAMINHO CERTO,PMDB / PSDC,DF,1985-08-20,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,SUPLENTE,1985,31
2016,SALVADOR,VEREADOR,22777,RUI FERNANDO JOAQUIM NOGUEIRA,RUY NOGUEIRA,#NULO#,APTO,COLIGAÇÃO,PR,PARTIDO DA REPÚBLICA,#NULO#,#NULO#,#NULO#,50000001063,SALVADOR MERECE MAIS,PR / PP,BA,1960-01-04,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,1960,56
2016,SALVADOR,VEREADOR,50222,REINALDO DA CRUZ MARTINS,REINALDO MARTINS,#NULO#,APTO,COLIGAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NULO#,#NULO#,#NULO#,50000001670,AGORA É COM A GENTE,PSOL / REDE,BA,1965-06-06,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,PEDAGOGO,SUPLENTE,1965,51
2016,SALVADOR,VEREADOR,15651,PEDRO SOUZA DOS SANTOS,PEDRINHO PEPÊ,#NULO#,APTO,COLIGAÇÃO,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000000869,SALVADOR NO CAMINHO CERTO,PMDB / PSDC,BA,1945-06-29,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,VEREADOR,SUPLENTE,1945,71
2016,SALVADOR,VEREADOR,50505,ANTONIO ARAÚJO COSTA,COREANO,#NULO#,APTO,COLIGAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NULO#,#NULO#,#NULO#,50000001670,AGORA É COM A GENTE,PSOL / REDE,BA,1952-08-14,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1952,64
